
2,0,51
3,0,51
4,0,51
5,10,51
6,7,51
7,0,51
8,7,51
9,0,51
0,0,52
1,9,52
2,0,52
3,0,52
4,0,52
5,9,52
6,6,52
7,0,52
8,2,52
9,0,52
0,0,53
1,6,53
2,10,53
3,0,53
4,0,53
5,2,53
6,0,53
7,0,53
8,8,53
9,0,53
0,0,54
1,10,54
2,5,54
3,0,54
4,0,54
5,7,54
6,7,54
7,0,54
8,8,54
9,0,54
0,0,55
1,1,55
2,9,55
3,0,55
4,0,55
5,1,55
6,8,55
7,0,55
8,0,55
9,0,55
0,0,56
1,6,56
2,4,56
3,0,56
4,0,56
5,9,56
6,5,56
7,0,56
8,10,56
9,0,56
0,0,57
1,10,57
2,7,57
3,0,57
4,0,57
5,7,57
6,2,57
7,0,57
8,7,57
9,0,57
0,0,58
1,4,58
2,8,58
3,0,58
4,0,58
5,2,58
6,10,58
7,0,58
8,9,58
9,0,58
0,0,59
1,3,59
2,2,59
3,0,59
4,0,59
5,1,59
6,8,59
7,0,59
8,1,59
9,0,59
0,0,60
1,4,60
2,9,60
3,0,60
4,0,60
5,3,60
6,1,60
7,0,60
8,3,60
9,0,60
0,0,61
1,5,61
2,3,61
3,0,61
4,0,61
5,10,61
6,6,61
7,0,61
8,6,61
9,0,61
0,0,62
1,5,62
2,0,62
3,0,62
4,0,62
5,5,62
6,5,62
7,0,62
8,3,62
9,0,62
0,0,63
1,8,63
2,4,63
3,0,63
4,0,63
5,7,63
6,1,63
7,0,63
8,7,63
9,0,63
0,0,64
1,1,64
2,5,64
3,0,64
4,0,64
5,0,64
6,9,64
7,0,64
8,2,64
9,0,64
0,0,65
1,2,65
2,8,65
3,0,65
4,0,65
5,1,65
6,10,65
7,0,65
8,1,65
9,0,65
0,0,66
1,1,66
2,6,66
3,0,66
4,0,66
5,8,66
6,9,66
7,0,66
8,0,66
9,0,66
0,0,67
1,2,67
2,5,67
3,0,67
4,0,67
5,6,67
6,6,67
7,0,67
8,7,67
9,0,67
0,0,68
1,8,68
2,0,68
3,0,68
4,0,68
5,10,68
6,0,68
7,0,68
8,8,68
9,0,68
0,0,69
1,8,69
2,3,69
3,0,69
4,0,69
5,9,69
6,9,69
7,0,69
8,10,69
9,0,69
0,0,70
1,0,70
2,1,70
3,0,70
4,0,70
5,9,70
6,0,70
7,0,70
8,7,70
9,0,70
0,0,71
1,3,71
2,9,71
3,0,71
4,0,71
5,9,71
6,5,71
7,0,71
8,8,71
9,0,71
0,0,72
1,4,72
2,10,72
3,0,72
4,0,72
5,5,72
6,6,72
7,0,72
8,10,72
9,0,72
0,0,73
1,4,73
2,6,73
3,0,73
4,0,73
5,3,73
6,5,73
7,0,73
8,1,73
9,0,73
0,0,74
1,8,74
2,8,74
3,0,74
4,0,74
5,0,74
6,5,74
7,0,74
8,7,74
9,0,74
0,0,75
1,4,75
2,6,75
3,0,75
4,0,75
5,10,75
6,0,75
7,0,75
8,5,75
9,0,75
0,0,76
1,3,76
2,1,76
3,0,76
4,0,76
5,0,76
6,5,76
7,0,76
8,1,76
9,0,76
0,0,77
1,6,77
2,6,77
3,0,77
4,0,77
5,5,77
6,10,77
7,0,77
8,2,77
9,0,77
0,0,78
1,0,78
2,9,78
3,0,78
4,0,78
5,8,78
6,9,78
7,0,78
8,9,78
9,0,78
0,0,79
1,0,79
2,8,79
3,0,79
4,0,79
5,3,79
6,10,79
7,0,79
8,0,79
9,0,79
0,0,80
1,10,80
2,7,80
3,0,80
4,0,80
5,5,80
6,5,80
7,0,80
8,9,80
9,0,80
0,0,81
1,4,81
2,9,81
3,0,81
4,0,81
5,1,81
6,2,81
7,0,81
8,2,81
9,0,81
0,0,82
1,4,82
2,2,82
3,0,82
4,0,82
5,4,82
6,4,82
7,0,82
8,4,82
9,0,82
0,0,83
1,1,83
2,4,83
3,0,83
4,0,83
5,3,83
6,8,83
7,0,83
8,9,83
9,0,83
0,0,84
1,2,84
2,1,84
3,0,84
4,0,84
5,5,84
6,0,84
7,0,84
8,5,84
9,0,84
0,0,85
1,7,85
2,4,85
3,0,85
4,0,85
5,7,85
6,5,85
7,0,85
8,7,85
9,0,85
0,0,86
1,9,86
2,4,86
3,0,86
4,0,86
5,4,86
6,2,86
7,0,86
8,10,86
9,0,86
0,0,87
1,2,87
2,10,87
3,0,87
4,0,87
5,10,87
6,5,87
7,0,87
8,1,87
9,0,87
0,0,88
1,3,88
2,2,88
3,0,88
4,0,88
5,9,88
6,9,88
7,0,88
8,8,88
9,0,88
0,0,89
1,4,89
2,7,89
3,0,89
4,0,89
5,4,89
6,9,89
7,0,89
8,4,89
9,0,89
0,0,90
1,2,90
2,2,90
3,0,90
4,0,90
5,6,90
6,3,90
7,0,90
8,3,90
9,0,90
0,0,91
1,5,91
2,9,91
3,0,91
4,0,91
5,5,91
6,2,91
7,0,91
8,4,91
9,0,91
0,0,92
1,4,92
2,7,92
3,0,92
4,0,92
5,0,92
6,4,92
7,0,92
8,6,92
9,0,92
0,0,93
1,9,93
2,10,93
3,0,93
4,0,93
5,6,93
6,7,93
7,0,93
8,1,93
9,0,93
0,0,94
1,3,94
2,9,94
3,0,94
4,0,94
5,9,94
6,6,94
7,0,94
8,10,94
9,0,94
0,0,95
1,8,95
2,7,95
3,0,95
4,0,95
5,5,95
6,7,95
7,0,95
8,8,95
9,0,95
0,0,96
1,2,96
2,0,96
3,0,96
4,0,96
5,0,96
6,6,96
7,0,96
8,4,96
9,0,96
0,0,97
1,10,97
2,3,97
3,0,97
4,0,97
5,10,97
6,7,97
7,0,97
8,4,97
9,0,97
0,0,98
1,2,98
2,6,98
3,0,98
4,0,98
5,10,98
6,10,98
7,0,98
8,10,98
9,0,98
0,0,99
1,6,99
2,2,99
3,0,99
4,0,99
5,2,99
6,8,99
7,0,99
8,1,99
9,0,99
0,0,100
1,0,100
2,8,100
3,0,100
4,0,100
5,2,100
6,0,100
7,0,100
8,2,100
9,0,100
0,0,101
1,7,101
2,5,101
3,0,101
4,0,101
5,9,101
6,2,101
7,0,101
8,9,101
9,0,101
0,0,102
1,0,102
2,4,102
3,0,102
4,0,102
5,1,102
6,1,102
7,0,102
8,8,102
9,0,102
0,0,103
1,7,103
2,8,103
3,0,103
4,0,103
5,8,103
6,10,103
7,0,103
8,4,103
9,0,103
0,0,104
1,0,104
2,9,104
3,0,104
4,0,104
5,8,104
6,4,104
7,0,104
8,8,104
9,0,104
0,0,105
1,1,105
2,5,105
3,0,105
4,0,105
5,9,105
6,4,105
7,0,105
8,4,105
9,0,105
0,0,106
1,1,106
2,9,106
3,0,106
4,0,106
5,3,106
6,10,106
7,0,106
8,3,106
9,0,106
0,0,107
1,10,107
2,2,107
3,0,107
4,0,107
5,3,107
6,4,107
7,0,107
8,0,107
9,0,107
0,0,108
1,4,108
2,2,108
3,0,108
4,0,108
5,7,108
6,1,108
7,0,108
8,1,108
9,0,108
0,0,109
1,5,109
2,9,109
3,0,109
4,0,109
5,1,109
6,7,109
7,0,109
8,6,109
9,0,109
0,0,110
1,5,110
2,1,110
3,0,110
4,0,110
5,0,110
6,6,110
7,0,110
8,0,110
9,0,110
0,0,111
1,9,111
2,9,111
3,0,111
4,0,111
5,1,111
6,1,111
7,0,111
8,3,111
9,0,111
0,0,112
1,1,112
2,0,112
3,0,112
4,0,112
5,0,112
6,3,112
7,0,112
8,9,112
9,0,112
0,0,113
1,4,113
2,2,113
3,0,113
4,0,113
5,9,113
6,2,113
7,0,113
8,2,113
9,0,113
0,0,114
1,1,114
2,8,114
3,0,114
4,0,114
5,7,114
6,0,114
7,0,114
8,8,114
9,0,114
0,0,115
1,8,115
2,0,115
3,0,115
4,0,115
5,1,115
6,1,115
7,0,115
8,6,115
9,0,115
0,0,116
1,6,116
2,1,116
3,0,116
4,0,116
5,1,116
6,1,116
7,0,116
8,9,116
9,0,116
0,0,117
1,2,117
2,7,117
3,0,117
4,0,117
5,6,117
6,7,117
7,0,117
8,3,117
9,0,117
0,0,118
1,6,118
2,5,118
3,0,118
4,0,118
5,9,118
6,10,118
7,0,118
8,6,118
9,0,118
0,0,119
1,7,119
2,8,119
3,0,119
4,0,119
5,6,119
6,0,119
7,0,119
8,6,119
9,0,119
0,0,120
1,2,120
2,1,120
3,0,120
4,0,120
5,10,120
6,1,120
7,0,120
8,0,120
9,0,120
0,0,121
1,0,121
2,3,121
3,0,121
4,0,121
5,9,121
6,7,121
7,0,121
8,7,121
9,0,121
0,0,122
1,4,122
2,1,122
3,0,122
4,0,122
5,3,122
6,6,122
7,0,122
8,2,122
9,0,122
0,0,123
1,9,123
2,10,123
3,0,123
4,0,123
5,8,123
6,9,123
7,0,123
8,4,123
9,0,123
0,0,124
1,6,124
2,1,124
3,0,124
4,0,124
5,10,124
6,2,124
7,0,124
8,1,124
9,0,124
0,0,125
1,4,125
2,1,125
3,0,125
4,0,125
5,5,125
6,2,125
7,0,125
8,1,125
9,0,125
0,0,126
1,9,126
2,0,126
3,0,126
4,0,126
5,3,126
6,3,126
7,0,126
8,1,126
9,0,126
0,0,127
1,0,127
2,5,127
3,0,127
4,0,127
5,0,127
6,6,127
7,0,127
8,5,127
9,0,127
0,0,128
1,5,128
2,6,128
3,0,128
4,0,128
5,7,128
6,3,128
7,0,128
8,2,128
9,0,128
0,0,129
1,0,129
2,0,129
3,0,129
4,0,129
5,2,129
6,10,129
7,0,129
8,5,129
9,0,129
0,0,130
1,6,130
2,1,130
3,0,130
4,0,130
5,0,130
6,7,130
7,0,130
8,1,130
9,0,130
0,0,131
1,8,131
2,8,131
3,0,131
4,0,131
5,1,131
6,7,131
7,0,131
8,8,131
9,0,131
0,0,132
1,0,132
2,3,132
3,0,132
4,0,132
5,2,132
6,6,132
7,0,132
8,7,132
9,0,132
0,0,133
1,9,133
2,10,133
3,0,133
4,0,133
5,9,133
6,0,133
7,0,133
8,4,133
9,0,133
0,0,134
1,0,134
2,1,134
3,0,134
4,0,134
5,4,134
6,9,134
7,0,134
8,7,134
9,0,134
0,0,135
1,6,135
2,9,135
3,0,135
4,0,135
5,9,135
6,5,135
7,0,135
8,1,135
9,0,135
0,0,136
1,1,136
2,3,136
3,0,136
4,0,136
5,9,136
6,7,136
7,0,136
8,7,136
9,0,136
0,0,137
1,4,137
2,9,137
3,0,137
4,0,137
5,6,137
6,5,137
7,0,137
8,9,137
9,0,137
0,0,138
1,6,138
2,0,138
3,0,138
4,0,138
5,4,138
6,3,138
7,0,138
8,10,138
9,0,138
0,0,139
1,3,139
2,9,139
3,0,139
4,0,139
5,8,139
6,5,139
7,0,139
8,1,139
9,0,139
0,0,140
1,6,140
2,5,140
3,0,140
4,0,140
5,1,140
6,0,140
7,0,140
8,6,140
9,0,140
0,0,141
1,1,141
2,7,141
3,0,141
4,0,141
5,2,141
6,3,141
7,0,141
8,1,141
9,0,141
0,0,142
1,1,142
2,4,142
3,0,142
4,0,142
5,8,142
6,5,142
7,0,142
8,5,142
9,0,142
0,0,143
1,4,143
2,4,143
3,0,143
4,0,143
5,1,143
6,2,143
7,0,143
8,3,143
9,0,143
0,0,144
1,2,144
2,9,144
3,0,144
4,0,144
5,7,144
6,7,144
7,0,144
8,1,144
9,0,144
0,0,145
1,7,145
2,2,145
3,0,145
4,0,145
5,10,145
6,7,145
7,0,145
8,5,145
9,0,145
0,0,146
1,5,146
2,1,146
3,0,146
4,0,146
5,1,146
6,4,146
7,0,146
8,0,146
9,0,146
0,0,147
1,4,147
2,4,147
3,0,147
4,0,147
5,0,147
6,1,147
7,0,147
8,10,147
9,0,147
0,0,148
1,3,148
2,0,148
3,0,148
4,0,148
5,4,148
6,3,148
7,0,148
8,4,148
9,0,148
0,0,149
1,0,149
2,6,149
3,0,149
4,0,149
5,10,149
6,7,149
7,0,149
8,10,149
9,0,149
0,0,150
1,6,150
2,1,150
3,0,150
4,0,150
5,7,150
6,7,150
7,0,150
8,8,150
9,0,150
0,0,151
1,2,151
2,9,151
3,0,151
4,0,151
5,10,151
6,5,151
7,0,151
8,7,151
9,0,151
0,0,152
1,9,152
2,10,152
3,0,152
4,0,152
5,7,152
6,1,152
7,0,152
8,4,152
9,0,152
0,0,153
1,0,153
2,10,153
3,0,153
4,0,153
5,9,153
6,7,153
7,0,153
8,5,153
9,0,153
0,0,154
1,7,154
2,4,154
3,0,154
4,0,154
5,10,154
6,0,154
7,0,154
8,2,154
9,0,154
0,0,155
1,9,155
2,4,155
3,0,155
4,0,155
5,5,155
6,2,155
7,0,155
8,5,155
9,0,155
0,0,156
1,8,156
2,2,156
3,0,156
4,0,156
5,9,156
6,1,156
7,0,156
8,10,156
9,0,156
0,0,157
1,6,157
2,1,157
3,0,157
4,0,157
5,6,157
6,7,157
7,0,157
8,7,157
9,0,157
0,0,158
1,10,158
2,0,158
3,0,158
4,0,158
5,3,158
6,2,158
7,0,158
8,5,158
9,0,158
0,0,159
1,0,159
2,1,159
3,0,159
4,0,159
5,5,159
6,4,159
7,0,159
8,1,159
9,0,159
0,0,160
1,9,160
2,1,160
3,0,160
4,0,160
5,8,160
6,6,160
7,0,160
8,0,160
9,0,160
0,0,161
1,1,161
2,2,161
3,0,161
4,0,161
5,7,161
6,4,161
7,0,161
8,0,161
9,0,161
0,0,162
1,4,162
2,5,162
3,0,162
4,0,162
5,9,162
6,4,162
7,0,162
8,4,162
9,0,162
0,0,163
1,3,163
2,6,163
3,0,163
4,0,163
5,2,163
6,4,163
7,0,163
8,0,163
9,0,163
0,0,164
1,3,164
2,8,164
3,0,164
4,0,164
5,2,164
6,4,164
7,0,164
8,9,164
9,0,164
0,0,165
1,2,165
2,5,165
3,0,165
4,0,165
5,5,165
6,3,165
7,0,165
8,8,165
9,0,165
0,0,166
1,4,166
2,9,166
3,0,166
4,0,166
5,0,166
6,0,166
7,0,166
8,1,166
9,0,166
0,0,167
1,3,167
2,7,167
3,0,167
4,0,167
5,6,167
6,6,167
7,0,167
8,9,167
9,0,167
0,0,168
1,0,168
2,1,168
3,0,168
4,0,168
5,1,168
6,5,168
7,0,168
8,8,168
9,0,168
0,0,169
1,4,169
2,5,169
3,0,169
4,0,169
5,0,169
6,4,169
7,0,169
8,8,169
9,0,169
0,0,170
1,5,170
2,3,170
3,0,170
4,0,170
5,9,170
6,3,170
7,0,170
8,1,170
9,0,170
0,0,171
1,4,171
2,1,171
3,0,171
4,0,171
5,1,171
6,8,171
7,0,171
8,9,171
9,0,171
0,0,172
1,6,172
2,1,172
3,0,172
4,0,172
5,3,172
6,2,172
7,0,172
8,2,172
9,0,172
0,0,173
1,4,173
2,5,173
3,0,173
4,0,173
5,8,173
6,7,173
7,0,173
8,1,173
9,0,173
0,0,174
1,3,174
2,4,174
3,0,174
4,0,174
5,8,174
6,1,174
7,0,174
8,8,174
9,0,174
0,0,175
1,4,175
2,8,175
3,0,175
4,0,175
5,10,175
6,4,175
7,0,175
8,10,175
9,0,175
0,0,176
1,2,176
2,6,176
3,0,176
4,0,176
5,6,176
6,9,176
7,0,176
8,1,176
9,0,176
0,0,177
1,3,177
2,8,177
3,0,177
4,0,177
5,8,177
6,3,177
7,0,177
8,7,177
9,0,177
0,0,178
1,6,178
2,10,178
3,0,178
4,0,178
5,5,178
6,1,178
7,0,178
8,3,178
9,0,178
0,0,179
1,6,179
2,8,179
3,0,179
4,0,179
5,10,179
6,8,179
7,0,179
8,3,179
9,0,179
0,0,180
1,10,180
2,9,180
3,0,180
4,0,180
5,8,180
6,1,180
7,0,180
8,4,180
9,0,180
0,0,181
1,3,181
2,4,181
3,0,181
4,0,181
5,3,181
6,10,181
7,0,181
8,10,181
9,0,181
0,0,182
1,0,182
2,7,182
3,0,182
4,0,182
5,2,182
6,5,182
7,0,182
8,0,182
9,0,182
0,0,183
1,4,183
2,1,183
3,0,183
4,0,183
5,3,183
6,3,183
7,0,183
8,8,183
9,0,183
0,0,184
1,10,184
2,2,184
3,0,184
4,0,184
5,6,184
6,0,184
7,0,184
8,8,184
9,0,184
0,0,185
1,5,185
2,8,185
3,0,185
4,0,185
5,2,185
6,9,185
7,0,185
8,5,185
9,0,185
0,0,186
1,4,186
2,10,186
3,0,186
4,0,186
5,4,186
6,1,186
7,0,186
8,1,186
9,0,186
0,0,187
1,0,187
2,3,187
3,0,187
4,0,187
5,0,187
6,0,187
7,0,187
8,10,187
9,0,187
0,0,188
1,7,188
2,2,188
3,0,188
4,0,188
5,5,188
6,6,188
7,0,188
8,3,188
9,0,188
0,0,189
1,10,189
2,8,189
3,0,189
4,0,189
5,0,189
6,0,189
7,0,189
8,4,189
9,0,189
0,0,190
1,0,190
2,8,190
3,0,190
4,0,190
5,2,190
6,2,190
7,0,190
8,2,190
9,0,190
0,0,191
1,2,191
2,3,191
3,0,191
4,0,191
5,1,191
6,8,191
7,0,191
8,8,191
9,0,191
0,0,192
1,10,192
2,6,192
3,0,192
4,0,192
5,3,192
6,6,192
7,0,192
8,4,192
9,0,192
0,0,193
1,7,193
2,7,193
3,0,193
4,0,193
5,6,193
6,6,193
7,0,193
8,7,193
9,0,193
0,0,194
1,9,194
2,6,194
3,0,194
4,0,194
5,0,194
6,5,194
7,0,194
8,5,194
9,0,194
0,0,195
1,8,195
2,8,195
3,0,195
4,0,195
5,7,195
6,10,195
7,0,195
8,7,195
9,0,195
0,0,196
1,7,196
2,9,196
3,0,196
4,0,196
5,10,196
6,7,196
7,0,196
8,1,196
9,0,196
0,0,197
1,7,197
2,2,197
3,0,197
4,0,197
5,8,197
6,0,197
7,0,197
8,6,197
9,0,197
0,0,198
1,9,198
2,4,198
3,0,198
4,0,198
5,1,198
6,2,198
7,0,198
8,0,198
9,0,198
0,0,199
1,7,199
2,8,199
3,0,199
4,0,199
5,6,199
6,2,199
7,0,199
8,7,199
9,0,199
0,0,200
1,9,200
2,0,200
3,0,200
4,0,200
5,8,200
6,4,200
7,0,200
8,5,200
9,0,200
0,0,201
1,5,201
2,3,201
3,0,201
4,0,201
5,10,201
6,5,201
7,0,201
8,7,201
9,0,201
0,0,202
1,2,202
2,0,202
3,0,202
4,0,202
5,3,202
6,8,202
7,0,202
8,10,202
9,0,202
0,0,203
1,9,203
2,3,203
3,0,203
4,0,203
5,0,203
6,6,203
7,0,203
8,5,203
9,0,203
0,0,204
1,6,204
2,3,204
3,0,204
4,0,204
5,2,204
6,6,204
7,0,204
8,10,204
9,0,204
0,0,205
1,2,205
2,0,205
3,0,205
4,0,205
5,10,205
6,6,205
7,0,205
8,9,205
9,0,205
0,0,206
1,5,206
2,2,206
3,0,206
4,0,206
5,0,206
6,5,206
7,0,206
8,6,206
9,0,206
0,0,207
1,1,207
2,2,207
3,0,207
4,0,207
5,9,207
6,1,207
7,0,207
8,4,207
9,0,207
0,0,208
1,5,208
2,6,208
3,0,208
4,0,208
5,0,208
6,7,208
7,0,208
8,5,208
9,0,208
0,0,209
1,4,209
2,1,209
3,0,209
4,0,209
5,10,209
6,6,209
7,0,209
8,0,209
9,0,209
0,0,210
1,2,210
2,0,210
3,0,210
4,0,210
5,2,210
6,9,210
7,0,210
8,0,210
9,0,210
0,0,211
1,1,211
2,10,211
3,0,211
4,0,211
5,4,211
6,10,211
7,0,211
8,0,211
9,0,211
0,0,212
1,5,212
2,1,212
3,0,212
4,0,212
5,3,212
6,1,212
7,0,212
8,6,212
9,0,212
0,0,213
1,3,213
2,6,213
3,0,213
4,0,213
5,1,213
6,9,213
7,0,213
8,5,213
9,0,213
0,0,214
1,5,214
2,1,214
3,0,214
4,0,214
5,3,214
6,9,214
7,0,214
8,9,214
9,0,214
0,0,215
1,0,215
2,8,215
3,0,215
4,0,215
5,4,215
6,6,215
7,0,215
8,6,215
9,0,215
0,0,216
1,5,216
2,3,216
3,0,216
4,0,216
5,1,216
6,4,216
7,0,216
8,3,216
9,0,216
0,0,217
1,5,217
2,9,217
3,0,217
4,0,217
5,0,217
6,10,217
7,0,217
8,7,217
9,0,217
0,0,218
1,10,218
2,9,218
3,0,218
4,0,218
5,8,218
6,6,218
7,0,218
8,7,218
9,0,218
0,0,219
1,5,219
2,10,219
3,0,219
4,0,219
5,5,219
6,3,219
7,0,219
8,5,219
9,0,219
0,0,220
1,10,220
2,9,220
3,0,220
4,0,220
5,7,220
6,5,220
7,0,220
8,7,220
9,0,220
0,0,221
1,2,221
2,3,221
3,0,221
4,0,221
5,10,221
6,9,221
7,0,221
8,3,221
9,0,221
0,0,222
1,0,222
2,10,222
3,0,222
4,0,222
5,9,222
6,3,222
7,0,222
8,2,222
9,0,222
0,0,223
1,2,223
2,0,223
3,0,223
4,0,223
5,4,223
6,1,223
7,0,223
8,6,223
9,0,223
0,0,224
1,2,224
2,10,224
3,0,224
4,0,224
5,0,224
6,6,224
7,0,224
8,9,224
9,0,224
0,0,225
1,5,225
2,2,225
3,0,225
4,0,225
5,5,225
6,7,225
7,0,225
8,7,225
9,0,225
0,0,226
1,10,226
2,8,226
3,0,226
4,0,226
5,9,226
6,5,226
7,0,226
8,4,226
9,0,226
0,0,227
1,8,227
2,10,227
3,0,227
4,0,227
5,9,227
6,5,227
7,0,227
8,8,227
9,0,227
0,0,228
1,0,228
2,4,228
3,0,228
4,0,228
5,0,228
6,5,228
7,0,228
8,1,228
9,0,228
0,0,229
1,8,229
2,5,229
3,0,229
4,0,229
5,7,229
6,6,229
7,0,229
8,0,229
9,0,229
0,0,230
1,9,230
2,9,230
3,0,230
4,0,230
5,8,230
6,6,230
7,0,230
8,3,230
9,0,230
0,0,231
1,7,231
2,4,231
3,0,231
4,0,231
5,10,231
6,8,231
7,0,231
8,7,231
9,0,231
0,0,232
1,0,232
2,6,232
3,0,232
4,0,232
5,7,232
6,8,232
7,0,232
8,7,232
9,0,232
0,0,233
1,3,233
2,5,233
